All http domains,All https domains,webRequest,webRequestBlocking,tabs,storage,notifications,cookies,management,contextmenus,security_policy,dynamic_code_gen_functions,whitespace %,avg_line_length,specific_characters,word_size,string_entropy,DOM_operations,DOM_change_sinks,event_handlers,HTTP_scripts,modification_callbacks,XMLHttpRequests,keyword_density,DOM_operations_density,DOM_change_sinks_density,XMLHttpRequests_density,event_handlers_density,modification_callbacks_density,HTTP_scripts_density,num_background_image,num_behavior,num_import_rules,num_external_urls,num_iframe_tags,num_form_tags,num_script_tags,num_inline_event_handlers,num_password_inputs,num_meta_refresh,num_http_urls,num_javascript_urls,num_data_urls,num_external_iframe_src,num_external_script_src,num_script_src_attrs,Extension Name,num_external_form_actions,num_object_tags,num_embed_tags
0,1,1,0,1,1,0,1,0,0,1,110,0.4933587221534045,38.38876922257773,0.09280473957411668,3.6151189394176826,2.8880292604900135,157,55,105,0,0,5,0.043028802457141066,0.0007599483041535773,0.00026622392820666724,2.42021752915152e-05,0.0005082456811218193,0.0,0.0,18,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,Facebook™ Ad Finder 3.0,,,
0,0,1,1,1,0,0,0,0,0,0,23,0.5479479298754385,41.30248515767177,0.09085331193130287,3.8002846536713664,2.6952083044239807,282,13,30,0,2,2,0.05431724734905864,0.008413138816790478,0.0003878397326889227,5.9667651182911185e-05,0.0008950147677436678,5.9667651182911185e-05,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,__MSG_name__,,,
0,0,0,0,0,0,0,0,0,0,1,54,0.6244197850218264,38.87899251688264,0.05205542481362792,3.5859315848299236,2.3328147458250332,154,14,35,0,0,1,0.060971945694106716,0.0018738212569203625,0.00017034738699276024,1.2167670499482874e-05,0.0004258684674819006,0.0,0.0,92,0,0,1,0,0,3,0,0,0,1,0,0,0,0,3,__MSG_game__,,,
0,0,0,0,1,0,0,0,0,0,0,10,0.4418853747136261,36.77602942679064,0.08142349794027194,5.2720946416144745,3.293828938082117,81,18,10,0,0,0,0.06449674194976909,0.00827628486768162,0.0018391744150403596,0.0,0.0010217635639113108,0.0,0.0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,Flash Video Downloader,,,
0,0,1,1,1,1,0,0,0,0,1,5,0.3385147153945666,46.48656429942418,0.10035979948253558,5.862794420306426,3.511334526197884,24,0,7,0,1,0,0.09329979419163045,0.023032629558541268,0.0,0.0,0.0067178502879078695,0.0009596928982725527,0.0,13,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,PopUp-Block,,,
0,1,0,0,0,1,0,0,0,0,1,4,0.3403221363268539,92.3806270096463,0.07412062464489248,6.306903964405339,3.0398744010271534,38,8,8,0,0,3,0.038094285857121435,0.01527331189710611,0.003215434083601286,0.0012057877813504824,0.003215434083601286,0.0,0.0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,6,Drift Hunters,,,
0,0,0,0,0,1,0,1,0,0,1,12,0.375,43.66027784924106,0.08169631541350784,4.147580980066445,3.1966583000667823,8,7,1,0,0,1,0.08157703488372094,0.0010290712631849757,0.0009004373552868536,0.00012863390789812196,0.00012863390789812196,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,VideoDownloadAssistant,,,
0,0,1,1,1,1,0,0,0,0,0,8,0.32642613856539743,34.95821114369502,0.08347779975933593,6.720535254760679,2.8698784176346575,17,1,4,0,2,0,0.04580545548121462,0.012463343108504398,0.0007331378299120235,0.0,0.002932551319648094,0.001466275659824047,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,__MSG_appName__,,,
0,0,0,0,0,0,0,0,0,0,0,1,0.20658242727005582,31.428571428571427,0.11166617690273288,7.845070422535211,3.7025590769936936,4,0,3,0,0,0,0.07042253521126761,0.0380952380952381,0.0,0.0,0.02857142857142857,0.0,0.0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,Blur NFT chrono⁤,,,
0,0,1,1,1,0,0,0,0,0,0,1,0.554198418274514,46.57404868015084,0.10168080851753769,3.3339867973594717,2.9241303693460687,77,8,9,0,2,0,0.060452090418083616,0.013198491600959891,0.0013712718546451835,0.0,0.0015426808364758314,0.00034281796366129587,0.0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,__MSG_name__,,,
0,0,0,0,0,1,0,0,0,0,1,43,0.5646965730699525,44.7515048585433,0.07021703592706044,3.8020368887241953,2.251606642721709,69,10,59,0,0,2,0.06005474736124891,0.001483360564106974,0.00021497979189956143,4.2995958379912286e-05,0.0012683807722074125,0.0,0.0,43,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,__MSG_extName__,,,
0,1,0,0,0,1,1,0,0,0,0,13,0.2885021992083767,28.976079186142425,0.08602367531520458,6.217871834266739,3.514231088215935,118,52,74,0,0,0,0.02973682906279427,0.016222161121803684,0.0071487489689304375,0.0,0.010173219686554854,0.0,0.0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,__MSG_extName__,,,
0,1,1,0,1,1,0,1,0,0,0,29,0.5373010147756684,53.91596000506265,0.09098870909380048,3.452482834112847,2.8479017797033253,86,7,28,0,2,2,0.049980097522141505,0.010884698139476016,0.0008859638020503734,0.00025313251487153526,0.0035438552082014936,0.00025313251487153526,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,__MSG_name__,,,
0,0,1,1,0,0,0,0,0,0,0,7,0.3092763504337463,45.690993788819874,0.0928189351736371,4.744210739205178,2.8983341772326625,57,28,25,0,0,0,0.05061179087875417,0.014751552795031056,0.007246376811594203,0.0,0.006469979296066253,0.0,0.0,12,0,0,1,0,1,8,0,0,0,0,0,0,0,0,8,Puppy Wallpapers Puppy New Tab HD,,,
0,0,0,0,1,0,0,0,0,0,1,22,0.4585398703382424,40.96127531472359,0.10345547279581534,3.6326353220071117,3.1260231156423535,139,20,22,0,0,0,0.06435401027261951,0.009510125889436234,0.0013683634373289546,0.0,0.00150519978106185,0.0,0.0,51,0,0,1,0,1,15,0,0,0,0,0,0,0,0,15,__MSG_appName__,1.0,,
0,0,1,1,1,1,0,1,1,0,0,37,0.6178645316777915,51.41326008824475,0.08239799345833522,3.1464159238002196,2.6835227082535633,30,20,19,0,0,1,0.0531336074137393,0.0008766034538176081,0.000584402302545072,2.92201151272536e-05,0.0005551821874178184,0.0,0.0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,Pnet: бесперебойный доступ к сайтам!,,,
0,0,0,0,0,0,0,0,0,0,0,3,0.23238614246788633,37.37313432835821,0.11366290385363954,5.9073359073359075,3.6797381418095143,4,0,0,0,0,0,0.06563706563706563,0.05970149253731343,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Twitch Ad Blocker,,,
0,0,1,0,0,1,1,0,0,0,0,4,0.37425021422450727,31.42361111111111,0.094437303627535,5.819864559819413,3.4898386649312916,18,1,16,0,0,0,0.04966139954853273,0.020833333333333332,0.0011574074074074073,0.0,0.018518518518518517,0.0,0.0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,__MSG_appName__,,,
0,0,0,0,0,0,0,0,0,0,0,9,0.2768251101618639,84.46492107241293,0.14415592411364775,4.182359472419137,2.679749620879278,80,27,10,0,0,0,0.04287509608462768,0.010022550739163118,0.003382610874467552,0.0,0.0012528188423953897,0.0,0.0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,Uniswap Exchange: Swap tokens & Top Liquidity,,,
0,1,0,0,0,1,0,0,0,0,1,8,0.2673624409549343,28.28411214953271,0.07937571811566449,6.162508428860418,3.3477833927615936,24,3,17,0,0,0,0.01921780175320297,0.022429906542056073,0.002803738317757009,0.0,0.01588785046728972,0.0,0.0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,World Liberty Network - Dashboard,,,
0,1,0,0,0,1,1,1,0,0,1,75,0.5321113995628552,39.27280629692604,0.08544459848742705,3.4620142996655314,2.68075818114675,100,13,48,0,0,1,0.03455246499719168,0.0009552375675830579,0.00012418088378579752,9.552375675830579e-06,0.0004585140324398678,0.0,0.0,11,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,Meta™ Business Suite,,,
0,0,0,0,0,0,0,0,0,0,1,10,0.3086744420378415,36.91604652108495,0.10614137776259575,5.127204272742014,3.705934727416949,34,2,107,0,0,3,0.12145289443813848,0.0006913098287991542,4.066528404700907e-05,6.09979260705136e-05,0.002175592696514985,0.0,0.0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,__MSG_appName__,,,
0,0,1,1,1,1,0,0,0,0,0,2,0.5959242351461282,43.54618226600985,0.09602272530920727,3.048618655905634,2.356798439853125,20,4,6,0,2,0,0.048191836101195096,0.003078817733990148,0.0006157635467980296,0.0,0.0009236453201970443,0.0003078817733990148,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,__MSG_name__,,,
1,1,0,0,0,1,0,0,0,0,0,1,0.4188238024777323,42.97550395509059,0.1276641425131285,3.3579905461128434,3.1410035418273083,80,9,7,0,0,0,0.05375641154581112,0.02041337075784639,0.0022965042102577188,0.0,0.001786169941311559,0.0,0.0,20,1,0,0,1,1,4,0,0,0,0,0,0,0,0,4,TARGETFB - find your customer,,,
0,0,0,0,1,1,1,1,0,0,0,0,0.30665792062971464,30.45360824742268,0.15546080682190883,4.340361445783133,3.709165414908385,9,0,0,0,0,0,0.08132530120481928,0.09278350515463918,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,Conector Socialjet,1.0,,
0,0,0,0,0,0,0,0,0,0,0,14,0.4919545239365499,43.83579273633852,0.08945529414416784,4.078103345872105,2.6669244129968215,161,3,19,0,0,1,0.04797729822477397,0.010848325584529344,0.00020214271275520516,6.738090425173506e-05,0.0012802371807829661,0.0,0.0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,Pancakeswap Wallet BEP20,,,
0,0,1,0,0,1,0,0,0,0,0,0,0.4195536022061358,48.492537313432834,0.08208376421923474,6.704331450094162,3.367617354201931,11,2,12,0,0,0,0.012554927809165096,0.023454157782515993,0.0042643923240938165,0.0,0.0255863539445629,0.0,0.0,18,0,0,0,0,3,2,0,0,0,0,0,0,0,0,2,Block ADS App,,,
0,0,0,0,0,1,0,1,0,0,1,1,0.45833537558340276,35.447697499007546,0.07918484269228465,5.331370592149035,3.235036211517925,68,8,10,0,0,0,0.06490352628077178,0.006748709805478364,0.0007939658594680428,0.0,0.0009924573243350536,0.0,0.0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,4,__MSG_name__,,,
0,0,0,0,1,1,0,0,0,0,1,1,0.35613136486893643,21.522033898305086,0.09596263934920157,5.205882352941177,3.452009779672528,4,0,2,0,0,2,0.0696594427244582,0.013559322033898305,0.0,0.006779661016949152,0.006779661016949152,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,G Switch 2 Unblocked Game,,1.0,1.0
0,0,1,1,1,1,0,0,0,0,0,0,0.3115862971852498,34.261538461538464,0.0940432031420467,6.077120822622108,3.251630402442811,0,0,0,0,2,0,0.02313624678663239,0.0,0.0,0.0,0.0,0.015384615384615385,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Single Search,,,
0,0,0,0,0,1,0,1,0,0,0,6,0.5420869460974654,46.75036894593265,0.0885073360418528,3.586055445955768,2.7042319987232992,62,12,21,0,0,3,0.05178070812999688,0.002772684584768123,0.0005366486293099593,0.00013416215732748983,0.0009391351012924288,0.0,0.0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,Send Sms,,,
0,0,0,0,1,0,0,0,0,0,0,6,0.5184401856164039,41.7795395503001,0.11041914462332267,3.292871945427856,3.002863666214927,141,16,20,0,0,1,0.056083239789310076,0.01263101316850309,0.0014333064588372302,8.958165367732689e-05,0.0017916330735465377,0.0,0.0,0,0,0,2,1,0,4,0,0,0,2,0,0,0,0,4,__MSG_name__,,,
0,0,0,0,0,1,0,0,0,0,0,9,0.5612739962283007,43.179681936862096,0.09414204585139935,3.450324859648016,3.0063678209216564,34,2,13,0,0,0,0.04686810067495111,0.008070258723000238,0.00047472110135295516,0.0,0.0030856871587942084,0.0,0.0,1,0,1,3,0,0,5,0,0,0,0,0,0,0,0,5,PasteReady - Fix ChatGPT Copy-Paste Issues,,,
0,0,0,0,1,1,0,0,0,0,1,34,0.22020476709998843,92.51254813863927,0.12627327378548014,3.6081273044999747,3.3051566961448287,22,28,12,0,0,2,0.06116024186617828,0.0007060333761232349,0.0008985879332477536,6.418485237483954e-05,0.0003851091142490372,0.0,0.0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,Rainbow - Ethereum Wallet,,,
0,0,0,0,0,0,0,0,0,0,0,0,0.174180901708205,34.37623762376238,0.08064967796135536,7.107558139534884,3.694128113386006,7,0,2,0,0,0,0.0029069767441860465,0.06930693069306931,0.0,0.0,0.019801980198019802,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,PancakeSwap Extension,,,
0,0,0,0,0,1,0,0,0,0,1,5,0.3517360468235765,43.67172995780591,0.11652238969518577,4.504916403393561,3.3574521366046612,136,19,48,0,0,0,0.08203471655248305,0.022953586497890296,0.0032067510548523205,0.0,0.00810126582278481,0.0,0.0,21,0,0,0,0,0,14,0,0,0,0,1,12,0,0,14,Paint Tool for Web,,,
0,0,0,0,0,0,0,0,0,0,0,3,0.32139507620164126,25.788069073783358,0.11494724501758499,4.210824417872876,1.6652396696238088,17,5,11,0,0,0,0.01762114537444934,0.026687598116169546,0.007849293563579277,0.0,0.01726844583987441,0.0,0.0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,2,Suite App:P​‌‌​r​‌‌​o​‌‌​ ​‌‌​E​‌‌​x​‌‌​o​‌‌​d​‌‌​u​‌‌​s,,,
0,0,0,0,0,0,0,0,0,0,1,1,0.4749459124811797,29.423399235212756,0.08709895675940213,5.75483919278146,3.1289084631802484,82,9,21,0,0,1,0.10434684937661462,0.006671548287364738,0.000732243104710764,8.136034496786266e-05,0.001708567244325116,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,__MSG_appName__,,,
0,0,1,1,1,1,0,0,0,0,0,11,0.432450734416486,42.43398222598392,0.13123036075317274,3.134727347273473,3.107998351383406,83,10,7,0,3,0,0.052685526855268554,0.017562420651713925,0.0021159542953872196,0.0,0.0014811680067710537,0.0006347862886161659,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,HTTP Web Headers,,,
0,0,0,0,0,0,0,0,0,0,0,19,0.4121531288988115,48.83390052356021,0.10834329240265284,3.709143783371472,3.0163921653337655,84,8,10,0,0,0,0.059782608695652176,0.01099476439790576,0.0010471204188481676,0.0,0.0013089005235602095,0.0,0.0,34,0,0,24,0,1,5,0,0,0,16,0,0,0,0,5,__MSG_name__,,,
0,0,0,0,0,1,0,1,0,0,0,10,0.558252537096742,46.409895257302715,0.08058125262011714,3.728520839440056,2.735563389036149,57,7,15,0,0,0,0.05196986381677454,0.001854140914709518,0.00022770151584151975,0.0,0.00048793181966039944,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,__MSG_extName__,,,
0,0,0,0,0,1,0,0,0,0,0,0,0.4414239943040228,52.64858670741024,0.1342185831256675,3.843057305952999,2.6872205783393714,11,3,6,0,0,0,0.055971532359700496,0.004201680672268907,0.001145912910618793,0.0,0.002291825821237586,0.0,0.0,45,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,Simple Search,,,
0,0,1,1,0,1,0,1,1,0,0,28,0.3721476879498463,40.23000490677134,0.11079571658528893,4.241646118527336,3.03392942015316,108,13,13,0,0,3,0.06785137318255251,0.01324828263002944,0.0015947006869479882,0.00036800785083415113,0.0015947006869479882,0.0,0.0,25,0,15,2,0,0,15,0,0,0,1,0,0,0,0,15,Softball Wallpapers HD Theme,,,
0,0,0,0,0,1,0,0,0,0,1,4,0.3930201238655664,39.85596635710531,0.11556640189401088,3.7991266375545854,3.151953362351942,99,9,19,0,0,0,0.05802164419973419,0.01734711757490801,0.0015770106886280008,0.0,0.003329244787103557,0.0,0.0,0,0,0,12,0,3,15,0,0,0,1,0,0,0,8,15,All Over Love,,,
0,0,1,1,0,1,0,1,1,0,0,28,0.3721476879498463,40.23000490677134,0.11079571658528893,4.241646118527336,3.03392942015316,108,13,13,0,0,3,0.06785137318255251,0.01324828263002944,0.0015947006869479882,0.00036800785083415113,0.0015947006869479882,0.0,0.0,25,0,15,2,0,0,15,0,0,0,1,0,0,0,0,15,Numix Chrome Wallpapers HD Theme,,,
0,0,0,0,0,0,0,0,0,0,0,2,0.28664353859496966,35.0625,0.0663486556808326,8.24705882352941,3.594041403633598,9,0,1,0,0,0,0.08823529411764706,0.140625,0.0,0.0,0.015625,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Roblox Friend Removal Button,,,
0,0,0,0,0,1,0,0,0,0,0,131,0.26925257051630835,50.419620337375044,0.07913433935273322,5.177838962743468,2.9563581601578126,1834,1,80,0,0,0,0.021597337751685677,0.0026523741206960385,1.4462236208811552e-06,0.0,0.00011569788967049241,0.0,0.0,5,1,0,17,0,0,42,0,0,0,0,0,0,0,0,42,__MSG_extName__,,,
0,0,0,0,0,0,0,0,0,0,0,6,0.5911345841415772,49.22980349344978,0.08676055878853081,3.3537386755135894,2.4818887597575108,18,3,7,0,0,0,0.04517034579558504,0.0024563318777292577,0.0004093886462882096,0.0,0.000955240174672489,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Aerodrome Base DEX,,,
