All http domains,All https domains,webRequest,webRequestBlocking,tabs,storage,notifications,cookies,management,contextmenus,security_policy,dynamic_code_gen_functions,whitespace %,avg_line_length,specific_characters,word_size,string_entropy,DOM_operations,DOM_change_sinks,event_handlers,HTTP_scripts,modification_callbacks,XMLHttpRequests,keyword_density,DOM_operations_density,DOM_change_sinks_density,XMLHttpRequests_density,event_handlers_density,modification_callbacks_density,HTTP_scripts_density,num_background_image,num_behavior,num_import_rules,num_external_urls,num_iframe_tags,num_form_tags,num_script_tags,num_inline_event_handlers,num_password_inputs,num_meta_refresh,num_http_urls,num_javascript_urls,num_data_urls,num_external_iframe_src,num_external_script_src,num_script_src_attrs,Extension Name
1,1,0,0,1,1,0,1,0,0,1,90,0.4910916095390451,53.02371235294587,0.08582204566632087,4.176739879974763,2.9308417383196272,343,39,83,0,0,4,0.06832345203520697,0.0027394196902778556,0.0003114792067662868,3.194658530936275e-05,0.0006628916451692769,0.0,0.0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,Eno® from Capital One®
0,0,0,0,0,1,0,0,0,0,0,27,0.35604961537119295,36.707142857142856,0.07685097939506338,5.72124669542229,3.2948472697005453,60,15,21,0,0,1,0.04174203422846807,0.005639097744360902,0.0014097744360902255,9.398496240601504e-05,0.001973684210526316,0.0,0.0,3,0,0,0,0,0,8,0,0,0,0,0,1,0,0,7,__MSG_extName__
0,0,0,0,0,1,1,0,0,0,0,144,0.3896180587056388,60.84719624579182,0.07664255650218421,4.266810415900356,3.191060277946914,350,90,236,0,0,39,0.07960071536383354,0.005950964056177101,0.0015302479001598258,0.0006631074234025912,0.004012650049307988,0.0,0.0,267,0,0,14,0,1,22,0,0,0,8,0,0,0,0,22,Videostream for Google Chromecast™
0,0,0,0,0,1,0,0,0,0,0,10,0.4022925932393151,39.62267037552156,0.11440026568882224,3.8128989861058957,3.1091522888432817,118,11,37,0,0,0,0.07188008511703592,0.016411682892906815,0.00152990264255911,0.0,0.005146036161335188,0.0,0.0,18,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,__MSG_appName__
1,1,0,0,1,1,0,0,0,0,1,39,0.2645789019430212,117.21941736989835,0.06275046539803322,5.536111248306428,2.8039072420123468,2014,285,264,0,0,0,0.036133456181375444,0.009147310763305386,0.0012944307683922715,0.0,0.0011990516591423148,0.0,0.0,14,0,278,3,0,0,23,0,0,0,0,0,0,0,0,23,__MSG_res_PRODUCT_NAME_TRADEMARKED__
0,0,0,0,0,1,0,1,0,0,1,259,0.4518182016184097,41.039102818578804,0.0945185201431526,3.85699275859189,2.7813228762096918,5988,234,235,0,0,18,0.04622210490607204,0.012780289157243658,0.0004994301374073173,3.8417702877485945e-05,0.0005015644542338442,0.0,0.0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,__MSG_appName__
0,0,1,0,1,1,1,0,0,0,0,115,0.4753248577126259,21.87267555842676,0.07294143999510426,4.994634265209684,2.898846661781065,231,73,29,0,1,4,0.06976888638307428,0.0010363252176955895,0.0003274967138172209,1.7945025414642245e-05,0.00013010143425615627,4.486256353660561e-06,0.0,343,0,6,1,0,2,52,0,0,0,0,0,0,0,0,51,__MSG_manifest_ext_name__
0,0,0,0,1,1,0,0,0,0,1,7,0.4213807074957145,31.516981359715267,0.11105360018403497,3.451003839133992,3.0422507669383756,108,5,23,0,0,0,0.04067279249795456,0.006515050974241419,0.00030162273028895456,0.0,0.001387464559329191,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,__MSG_appName__
0,0,1,0,1,1,0,1,0,0,0,510,0.4341891463487231,77.09076872234564,0.05791506154606746,7.505259127257665,2.7692238725066947,1481,228,311,0,0,18,0.04639592716122272,0.0027190776066241943,0.00041860208933849853,3.304753336882883e-05,0.0005709879376503204,0.0,0.0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,5,__MSG_appName__
0,0,1,0,1,1,0,1,1,0,1,136,0.41286177233922017,43.14463533176584,0.0860760820602987,4.342406323104916,2.866922555430958,751,22,44,0,26,1,0.04392622132235249,0.005641484063370918,0.00016526318161672464,7.51196280076021e-06,0.00033052636323344927,0.00019531103281976547,0.0,14,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,Push Security
0,0,0,0,0,0,0,0,0,0,0,7,0.17354209690010464,37.36483998867176,0.08405354180161925,4.925286121495996,3.6315416527923423,10,4,47,0,0,0,0.10344778193173192,0.0007080147267063155,0.0002832058906825262,0.0,0.003327669215519683,0.0,0.0,13,1,1,0,0,0,4,0,0,0,0,0,0,0,0,4,__MSG_AppName__
0,0,1,0,1,1,0,1,0,0,0,189,0.37997065416872516,26.46667481629382,0.09388984581816959,5.238716278767602,3.2745306296553083,193,18,37,0,6,0,0.06620541055583527,0.00262146340138272,0.00024448881463673037,0.0,0.0005025603411977235,8.149627154557679e-05,0.0,75,0,0,26,2,7,16,1,7,0,0,0,0,0,0,16,Smarty
0,0,0,0,0,0,0,0,0,0,0,5,0.22280673357073486,36.69554606467358,0.11369375202330852,4.487439673307759,3.724420032025834,95,19,22,0,0,1,0.15245637916099491,0.057962172056131786,0.011592434411226357,0.0006101281269066504,0.013422818791946308,0.0,0.0,16,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,__MSG_appname__
0,0,0,0,0,1,1,0,0,0,0,35,0.4135282557637924,21.7430452603122,0.0904107750563198,4.9940654104396796,3.1854732422982686,192,9,76,0,0,1,0.07264457439896037,0.008371849655533269,0.000392430452603122,4.360338362256911e-05,0.0033138571553152523,0.0,0.0,1,0,0,14,0,0,22,0,0,0,0,2,0,0,0,22,__MSG_appName__
1,1,0,0,0,1,0,0,0,0,0,23,0.5510639723636694,47.06145615177487,0.08788867251724525,3.6572047396241576,2.7096590335795163,394,26,33,0,0,0,0.06258583309134497,0.0034670280354094436,0.00022878865208285668,0.0,0.000290385596874395,0.0,0.0,31,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,__MSG_extName__
1,1,0,0,1,1,0,0,0,0,1,26,0.4435768141998589,53.69943175342332,0.08450916364783731,3.5575764658091478,2.7115174502769612,127,38,40,0,0,1,0.045791841606637566,0.0020678313821905986,0.0006187212009704154,1.628213686764251e-05,0.0006512854747057003,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Fonts Ninja
1,1,1,0,1,1,0,0,0,0,0,141,0.5222704326386485,50.19896494362639,0.07415170384853417,4.132465402896149,2.381436173663084,3170,46,113,0,0,4,0.04609445891967753,0.019530528001971536,0.0002834082927730885,2.4644199371572918e-05,0.0006961986322469349,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,__MSG_extName__
1,1,0,0,1,1,0,1,0,0,0,232,0.45704525123752565,45.84818542451826,0.08509756670867138,3.887678931026615,2.8903339845173806,6625,115,421,0,0,8,0.04288454670806591,0.01931019607500226,0.00033519585639626563,2.3317972618870653e-05,0.001227108309068068,0.0,0.0,25,0,0,4,0,0,4,0,0,0,0,0,0,0,0,4,wanteeed
0,0,1,1,1,1,1,1,0,0,0,68,0.5964505449427856,57.16816949177866,0.07254400729895322,3.8921336265241,2.5189233899039296,671,40,111,0,5,2,0.050278490475084314,0.0050127372832607445,0.0002988218946802232,1.4941094734011161e-05,0.0008292307577376194,3.73527368350279e-05,0.0,31,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,__MSG_extNameBeta__
1,1,0,0,1,1,0,0,0,0,1,103,0.4299373761168842,22.189703123698084,0.034818323538245995,3.535505734923708,2.382800904596828,572,62,64,0,0,2,0.0135481587876517,0.0012881229211565183,0.00013962171523025196,4.503926297750064e-06,0.00014412564152800205,0.0,0.0,92,1,2,0,0,0,2,0,0,0,0,0,0,0,0,2,FantasyPros: Win your Fantasy League
0,1,0,0,0,1,0,0,0,0,0,25,0.4752885336100043,21.37212525510981,0.06643438289923091,5.731362107623318,3.218581951732365,164,23,29,0,0,0,0.07762518684603886,0.002497791586706875,0.0003503000395991349,0.0,0.00044168265862499617,0.0,0.0,12,0,0,8,0,1,27,0,0,0,0,0,0,0,0,27,__MSG_appName__
0,0,1,0,1,1,0,1,0,0,1,1584,0.43242363184422256,65.45475715796665,0.08084680362921716,2.9042178214663426,2.918817846842039,715,2435,619,0,0,87,0.05085881079679959,0.00033461563661209856,0.0011395651400705736,4.0715469070283326e-05,0.0002896882224655791,0.0,0.0,20,8,7,0,0,0,1,0,0,0,0,0,0,0,0,1,Cuponomia - Cupom e Cashback
0,0,0,0,0,1,0,0,0,0,0,21,0.4243117084195782,40.359110025776694,0.11365626916932646,3.737892690040712,3.071448421582219,149,16,27,0,0,2,0.06513945433554111,0.02021435354768688,0.002170668837335504,0.000271333604666938,0.003663003663003663,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Ripple Tool
0,0,1,1,1,1,1,1,1,0,1,85,0.43895993285464,43.59271846722461,0.10130235450171468,3.6374361618192848,2.9210172203339293,385,36,90,0,1,1,0.06630340973501993,0.0054519449990795416,0.000509792259654191,1.4160896101505304e-05,0.0012744806491354773,1.4160896101505304e-05,0.0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,1,Guardio Protection for Chrome
0,0,0,0,1,1,0,0,0,0,0,152,0.3270694688053566,39.5414920528853,0.08122938642995749,5.716247093469975,3.1176626369502562,277,80,61,0,0,34,0.05677023108645651,0.002644265190205718,0.0007636866975323374,0.0003245668464512434,0.0005823111068684072,0.0,0.0,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,Beyond 20
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TweetDeck by Twitter
0,1,0,0,1,1,0,0,0,0,0,9,0.44635340542614105,40.070530043966784,0.09177336114749785,4.645481645515714,2.890023760665952,82,12,6,0,0,0,0.07796610169491526,0.005007327796775769,0.0007327796775769418,0.0,0.0003663898387884709,0.0,0.0,36,0,0,17,0,1,10,0,0,0,0,0,0,0,0,10,__MSG_extension_name__
0,0,1,0,0,1,1,0,1,0,1,121,0.5111073479928657,44.80699525417677,0.06114036513332806,5.786632801300738,2.0462294526023066,1568,34,83,0,1,3,0.06033807640873188,0.004665486409688026,0.00010116488388354136,8.926313283841886e-06,0.00024696133418629216,2.9754377612806284e-06,0.0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,__MSG_name__
0,0,0,0,0,1,0,0,0,0,0,1,0.3042141135400216,30.835978835978835,0.12417920372371374,6.28798411122145,3.49539029438206,3,0,0,0,0,0,0.03773584905660377,0.007936507936507936,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,__MSG_appName__
0,1,0,0,0,1,0,1,0,0,1,148,0.4772254148669154,44.066923419485725,0.09265470907162479,3.8062567207574456,2.8423498364372652,404,20,118,0,0,2,0.045579380809825515,0.0033317389368124166,0.00016493757112932754,1.6493757112932755e-05,0.0009731316696630325,0.0,0.0,5,1,0,0,0,0,5,0,0,0,0,0,0,0,0,5,__MSG_extensionNameRegular__
0,0,0,0,0,1,1,0,0,0,1,150,0.3476703353063393,43.7443345908677,0.08217834275642825,5.013845720736732,3.2246180492646688,525,54,215,0,0,3,0.09927174181953644,0.006829712501626122,0.0007024847144529726,3.90269285807207e-05,0.0027969298816183166,0.0,0.0,16,0,1,90,0,1,10,0,0,0,0,0,0,0,0,10,__MSG_nassh_product_name__
0,0,0,0,0,1,0,0,0,0,0,20,0.2910834157519715,107.36189797819297,0.06168352456479925,4.792424055474669,2.9554995192230487,46,3,9,0,0,2,0.037484885126964934,0.002520409840556682,0.00016437455481891402,0.00010958303654594269,0.0004931236644567421,0.0,0.0,120,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,Emoji Keyboard by JoyPixels®
0,0,0,0,0,1,0,0,0,0,1,3,0.4363340113290904,42.4643536121673,0.11407278612514489,3.457165377604808,3.172222457608815,79,9,11,0,0,1,0.057096408690083256,0.018773764258555134,0.0021387832699619773,0.0002376425855513308,0.0026140684410646386,0.0,0.0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,4,Unpaywall
0,0,0,0,0,1,0,0,0,0,0,10,0.26968189973864215,60.17363576488731,0.06750385209023903,5.2623877695844,2.8107767179108905,175,6,26,0,0,0,0.013135972355064638,0.0014055999100416057,4.81919969157122e-05,0.0,0.00020883198663475285,0.0,0.0,2,1,0,0,0,0,9,0,0,0,0,0,0,0,0,9,__MSG_extName__
0,0,0,0,0,1,0,0,0,0,0,72,0.34308101330740676,52.968983940695466,0.0892057599559613,2.9919930538678603,3.341176995540566,223,19,203,0,0,2,0.02798302553381444,0.0003132084057832598,2.6685917981533344e-05,2.8090439980561416e-06,0.0002851179658026984,0.0,0.0,0,0,0,10,0,0,12,0,0,0,0,0,0,0,0,12,__MSG_extName__
0,0,1,1,1,1,1,1,0,0,0,128,0.6103306866765553,39.47465595444362,0.06593201945728994,3.0822974983829186,2.270005852419504,96,1,13,0,4,10,0.027217950719641087,0.0010594506307042037,1.1035944069835453e-05,0.00011035944069835454,0.0001434672729078609,4.414377627934181e-05,0.0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,__MSG_extName__
0,1,0,0,0,1,0,1,0,0,1,380,0.36365890149728497,63.15612909794339,0.09018649278423774,6.653974471701653,3.0042989645359923,759,101,211,0,0,13,0.058388014764551514,0.00429308355392656,0.0005712798932102536,7.353107536369601e-05,0.0011934659155184507,0.0,0.0,22,0,0,2,1,0,3,0,0,0,0,0,0,0,0,3,Email Finder by ContactOut – Email Lookup Tool
0,0,1,0,1,1,0,1,0,0,0,39,0.5238470146405582,48.226393437088554,0.06407900836020386,5.162173752624756,2.5047455077789147,242,31,58,0,0,0,0.03801381969490039,0.0008169879477397793,0.00010465548090881469,0.0,0.00019580702879713716,0.0,0.0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,"RetailMeNot: Codes, Cash Back and Coupons"
1,1,0,0,1,1,0,0,0,0,0,75,0.6019353520330158,61.01446032228641,0.056131602212458456,6.514800377982518,2.727307430940926,385,78,119,0,2,4,0.08420348058902276,0.0046822742474916385,0.0009486166007905138,4.86470051687443e-05,0.001447248403770143,2.432350258437215e-05,0.0,0,0,0,0,1,1,9,0,0,0,0,0,0,0,0,9,__MSG_appName__
0,0,1,0,1,1,0,0,0,0,0,59,0.532085842401726,44.99969900672218,0.08493432042037839,3.7849615788646536,2.573571960366409,1536,28,89,0,2,0,0.05407082061589617,0.02568475970703321,0.00046821176549279286,0.0,0.0014882445403163775,3.3443697535199494e-05,0.0,24,0,2,2,0,0,6,0,0,0,0,0,0,0,0,6,__MSG_appName__
0,0,1,0,1,1,1,0,0,0,1,117,0.5544355399702439,53.171720635904016,0.0713132334344215,4.67507373973078,2.5090618755682224,1251,40,206,0,3,0,0.044296381175027676,0.0034599683596818268,0.0001106304831233198,0.0,0.000569746988085097,8.297286234248985e-06,0.0,100,0,0,7,0,0,7,0,0,0,0,0,0,0,0,7,__MSG_extName__
0,1,0,0,0,1,0,0,0,0,0,5,0.30523445322652804,32.708213670304424,0.08375977332282324,7.324545157424556,3.5743822716621816,378,12,33,0,0,0,0.03622398954134437,0.05427914991384262,0.0017231476163124641,0.0,0.004738655944859276,0.0,0.0,4,0,0,11,0,0,3,0,0,0,0,0,0,0,0,3,SteamDB
0,0,0,0,0,1,0,0,0,0,0,15,0.17041991362349004,86.95436957971981,0.06999318878592005,22.239737059771016,3.339730546931617,30,9,21,0,0,2,0.09842845326716294,0.004002668445630421,0.001200800533689126,0.000266844563042028,0.002801867911941294,0.0,0.0,4,0,17,22,0,2,12,1,0,0,11,0,0,0,0,12,Window Resizer
0,0,1,0,1,1,0,0,0,0,0,105,0.3749163079360296,68.45267806218565,0.07239915673985364,7.411398757536485,2.5103670717406246,407,22,125,0,0,1,0.04416415450498676,0.0035171710537686444,0.00019011735425776457,8.64169792080748e-06,0.0010802122401009351,0.0,0.0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,__MSG__extensionName__
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Little Alchemy
1,1,0,0,1,1,0,0,0,0,0,30,0.47081977920922696,56.359974529619585,0.08295374623814865,4.33579001395416,3.0486205473711907,130,15,24,0,0,2,0.07408937077966862,0.0026702818174348863,0.0003081094404732561,4.108125872976748e-05,0.0004929751047572097,0.0,0.0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,myMeta
0,0,0,0,1,1,1,0,0,0,0,160,0.36926990504363616,47.16365818982447,0.0927447066758898,4.464537891278901,3.0124318862632165,455,102,258,0,0,0,0.03221071997889867,0.0012585261690463414,0.0002821311411928062,0.0,0.0007136258277229804,0.0,0.0,63,6,3,0,0,0,2,0,0,0,0,0,0,0,0,2,__MSG_extName__
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sea Foam
0,1,0,0,0,1,0,0,0,0,0,15,0.5595877748819361,39.476968202119856,0.0816190911449005,3.794558037428259,2.6944989774423993,120,10,14,0,0,0,0.04360067335426901,0.003999733351109926,0.00033331111259249385,0.0,0.0004666355576294914,0.0,0.0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Nodepay Extension
0,0,0,0,1,1,0,0,1,0,1,169,0.4361492857884857,31.935587625885415,0.09013235188688493,5.471610084462849,3.2305927437903654,1351,76,362,0,0,17,0.07644982395972053,0.016274755457042354,0.0009155302847781043,0.00020478966896352334,0.004360815303811497,0.0,0.0,51,1,0,7,5,1,5,1,5,0,0,0,0,0,0,5,"Speed Dial [FVD] - New Tab Page, 3D, Sync..."
1,1,0,0,0,0,0,0,0,0,0,0,0.18664850136239783,34.853658536585364,0.09809264305177112,6.006451612903226,3.5851225753359417,1,0,1,0,0,0,0.01935483870967742,0.024390243902439025,0.0,0.0,0.024390243902439025,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,Desktop app for Google Tasks
0,0,0,0,0,1,1,0,0,0,0,68,0.4443341693291973,43.963011352088955,0.08244783205006677,4.175386077453076,2.6718079166199877,660,173,149,0,0,0,0.02851712317143536,0.01916209389426008,0.005022791278343931,0.0,0.0043259878640072,0.0,0.0,9,0,0,8,0,0,2,0,0,0,0,0,0,0,0,2,RoGold - Level Up Roblox
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Canva
0,0,1,0,1,1,1,0,0,0,1,147,0.4368439854790634,40.044296698473595,0.09798226151785452,4.0586933806184,2.9600260872658777,474,43,298,0,1,6,0.06882589490682836,0.00770518718403043,0.00069899377407871,9.753401498772697e-05,0.004844189411057106,1.625566916462116e-05,0.0,34,0,0,42,0,2,17,0,0,0,15,0,0,0,0,17,__MSG_extName__
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic Blue
0,0,0,0,0,1,0,0,0,0,1,175,0.5005743071919578,52.356524027655276,0.08515063965663149,3.760075460916623,2.78545186553224,1376,114,130,0,0,18,0.06290090362626959,0.00978746407943779,0.0008108800182092355,0.00012803368708566877,0.0009246877400631633,0.0,0.0,276,0,0,1,0,0,59,0,0,0,0,0,0,0,0,58,__MSG_extName__
0,0,0,0,1,1,0,0,1,0,0,492,0.3694566273114127,34.774200412772885,0.0983065302297048,4.73664740332306,2.6628698422668613,8402,147,503,0,0,8,0.042285027086940305,0.010770552115781512,0.00018843979540822213,1.025522696099168e-05,0.0006447973951723519,0.0,0.0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,__MSG_name__
0,0,0,0,0,0,0,0,0,0,1,5,0.47120009161004656,52.856115107913666,0.1191312313917093,3.3560078557400463,3.2354385079409353,19,0,5,0,0,0,0.03731476522049634,0.019527235354573486,0.0,0.0,0.0051387461459403904,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,DocHub - Sign PDF from Gmail
