All http domains,All https domains,webRequest,webRequestBlocking,tabs,storage,notifications,cookies,management,contextmenus,security_policy,dynamic_code_gen_functions,whitespace %,avg_line_length,specific_characters,word_size,string_entropy,DOM_operations,DOM_change_sinks,event_handlers,HTTP_scripts,modification_callbacks,XMLHttpRequests,keyword_density,DOM_operations_density,DOM_change_sinks_density,XMLHttpRequests_density,event_handlers_density,modification_callbacks_density,HTTP_scripts_density,num_background_image,num_behavior,num_import_rules,num_external_urls,num_iframe_tags,num_form_tags,num_script_tags,num_inline_event_handlers,num_password_inputs,num_meta_refresh,num_http_urls,num_javascript_urls,num_data_urls,num_external_iframe_src,num_external_script_src,num_script_src_attrs,Extension Name,num_external_form_actions
1,1,1,0,1,1,0,0,0,0,0,145,0.4438798097852356,46.62719394712533,0.08236800510326288,6.0546162335534826,2.8561631502125087,724,39,41,0,0,1,0.06420823920953252,0.010615991436824587,0.0005718558923151366,1.4662971597824015e-05,0.0006011818355107846,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,PriceBlink Coupons and Price Comparison,
0,0,0,0,0,1,0,0,0,0,0,9,0.054316811825746734,1329.8227706113291,0.054357058675903916,5.290594880768723,2.9562327719905266,174,24,36,0,0,0,0.0035443202695738083,0.016264722378014584,0.002243409983174425,0.0,0.0033651149747616375,0.0,0.0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,2,ExCITATION journal ranking in Google Scholar™,
1,1,1,0,0,1,0,0,0,0,0,10,0.454604177471828,21.90690139323901,0.10502145315667877,3.6918089672176055,3.2514181249361975,86,15,10,0,0,0,0.06707150031960551,0.009288260071281996,0.0016200453612701155,0.0,0.0010800302408467436,0.0,0.0,0,0,2,1,0,0,2,0,0,0,1,0,0,0,0,2,Redirect Path,
0,0,1,0,1,1,0,1,0,0,0,104,0.5568805870908956,49.34721596032462,0.08229604389749193,3.62975750708975,2.663061545525298,52,0,0,0,0,0,0.028043899462989158,0.0014652840396753833,0.0,0.0,0.0,0.0,0.0,75,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,United Airlines MileagePlus Shopping℠,
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BeFunky Photo Editor,
0,1,0,0,0,1,0,0,0,0,1,11,0.3356216495891677,50.84519713723254,0.041478911175476536,2.924320350939593,2.6062550894294367,77,66,55,0,0,0,0.0073863299543541405,0.0014166651334792928,0.0012142844001251081,0.0,0.0010119036667709234,0.0,0.0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,__MSG_appName__,
0,0,0,0,1,1,0,0,0,0,0,65,0.48480029105014183,33.51193494297209,0.038039981587165136,4.299950197719311,1.836245295491529,1822,28,95,0,0,0,0.018013953151803312,0.010426979666817368,0.00016023898500048644,0.0,0.000543667984823079,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,__MSG_extensionName__,
0,0,0,0,0,0,0,0,0,0,0,3,0.3156145219100474,23.538297872340426,0.10177477164990173,5.481703830760434,3.8313020489530087,15,0,7,0,0,0,0.0769010863350486,0.010638297872340425,0.0,0.0,0.004964539007092199,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dimensions,
0,1,0,0,1,1,0,0,0,0,1,40,0.2192961466272879,99.16520476004246,0.023881596010809636,3.3334069263272803,2.4462550767764224,310,1,65,0,0,0,0.0019348824658559172,0.01731940331862115,5.586904296329404e-05,0.0,0.0036314877926141124,0.0,0.0,6,4,0,1,0,0,23,0,0,0,0,0,0,0,0,23,Shortcuts for Google™,
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,__MSG_appName__,
0,0,0,0,0,1,0,0,0,0,1,19,0.46737252837671395,31.863553023835184,0.10400664039808317,4.288471654594748,3.175472790991181,107,11,104,0,0,3,0.045900268414734484,0.0014975716944953742,0.0001539559685929824,4.1987991434449745e-05,0.0014555837030609247,0.0,0.0,3,0,0,15,0,0,4,0,0,0,0,0,0,0,0,4,CheerpJ Applet Runner,
0,0,1,0,1,1,1,1,0,0,0,10,0.4886714079306862,37.214365723886864,0.09717881356035707,3.4178996710714817,2.8910943831449822,31,7,21,0,2,0,0.053270374657604896,0.0014468402875011668,0.0003267058713712312,0.0,0.0009801176141136937,9.334453467749463e-05,0.0,18,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,AB Download Manager Browser Integration,
0,0,0,0,1,1,1,0,0,0,0,142,0.284680679068047,30.403671667342433,0.09505426004445373,6.406645564228983,3.3281387840974834,2339,124,183,0,0,4,0.04052281346149259,0.010537460017119431,0.0005586340496463486,1.8020453214398343e-05,0.0008244357345587242,0.0,0.0,36,0,0,2,0,0,12,0,2,0,0,0,0,0,0,11,Qui-Quo,
0,0,0,0,1,1,0,0,0,0,0,277,0.38943731423938227,78.80303712816817,0.07148240963532553,5.218480389942634,2.583708800214491,1858,227,353,0,0,11,0.039022617009090564,0.002744108216521658,0.0003352597229011929,1.6246065867458687e-05,0.0005213510228375378,0.0,0.0,38,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,AnswerAI - Homework AI Tutor & Study Helper,
0,0,0,0,0,1,1,0,0,0,0,50,0.3271368723311114,54.14726114649682,0.10033461813452411,4.849439117983315,3.2416508489905183,351,10,88,0,0,0,0.050598236419410705,0.022356687898089173,0.0006369426751592356,0.0,0.005605095541401274,0.0,0.0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,4,Flickcall: Netflix Party with Video Call,
1,1,1,0,1,1,0,0,0,0,1,34,0.49447556024355926,42.88385955108503,0.09188121711706167,3.499479300922823,2.8626373682293305,619,7,9,0,2,0,0.04693509305562716,0.028825556486914407,0.00032597559839806276,0.0,0.00041911148365465214,9.313588525658937e-05,0.0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,__MSG_PKG_NAME__,
0,1,0,0,0,1,0,0,0,0,0,24,0.4524836121705684,48.727329128321784,0.0821639513036792,4.1937335536677445,2.59223805003564,115,12,72,0,0,0,0.05623131236279579,0.001321246797412654,0.0001378692310343639,0.0,0.0008272153862061834,0.0,0.0,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,__MSG_extension_name__,
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,__MSG_appName__,
0,0,0,0,0,0,0,0,0,0,1,5,0.506587103669398,41.19858689116055,0.0791948699679373,4.9300725311511995,3.1034980838877653,40,23,11,0,0,5,0.0706713780918728,0.006013229104028864,0.0034576067348165967,0.000751653638003608,0.0016536380036079375,0.0,0.0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,bilibili哔哩哔哩下载助手,
0,0,0,0,0,1,0,0,0,0,0,10,0.4209787491987807,32.25851258801968,0.12998749952869454,3.2791136028612167,3.1299936544115186,12,0,1,0,0,0,0.07073294507140958,0.0011575190508343782,0.0,0.0,9.645992090286486e-05,0.0,0.0,118,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,Gismeteo,
1,1,1,0,1,1,0,0,1,0,0,53,0.43735680322797654,37.17613921874587,0.08179441187046248,5.187443438914027,3.13241603748035,513,50,70,0,1,0,0.06419279250161603,0.0067837401814286845,0.0006611832535505541,0.0,0.0009256565549707757,1.3223665071011081e-05,0.0,44,0,0,7,0,4,21,0,1,0,0,0,0,0,0,21,__MSG_extName__,
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,__MSG_appName__,
0,0,0,0,1,1,0,0,0,0,0,14,0.11701454681458694,89.35710129358579,0.04839806702977973,21.819237990924737,3.9730335714186675,90,4,24,0,0,0,0.0789521723256663,0.004028467839398415,0.00017904301508437403,0.0,0.001074258090506244,0.0,0.0,0,0,0,3,1,0,4,0,0,0,3,0,0,0,0,4,Pearltrees Extension,
1,1,0,0,0,1,0,0,0,0,0,60,0.3676629666321654,74.96287242033772,0.04569214838374341,6.065311476993097,1.7122539777579342,1233,34,70,0,0,0,0.018632348966371094,0.005480462794635992,0.0001511238726825821,0.0,0.0003111373849347278,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,__MSG_appName__,
1,1,0,0,1,0,0,0,0,0,1,0,0.3222941442119524,41.115689381933436,0.09995483968086707,5.149883810999225,3.3471423626433916,11,2,2,0,0,0,0.023625096824167312,0.017432646592709985,0.003169572107765452,0.0,0.003169572107765452,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,WordPress Theme Detector and Plugin Detector,
0,0,0,0,1,1,0,0,0,0,0,57,0.5147389228914196,40.98977135980746,0.06811438917454699,4.900062130981037,2.3457095264997747,346,19,94,0,0,2,0.05354239602361721,0.002041008942686581,0.00011207852575446544,1.1797739553101626e-05,0.0005544937589957764,0.0,0.0,17,0,0,1,0,0,11,0,1,0,0,0,0,0,0,8,Hypothesis - Web & PDF Annotation,
0,1,0,0,0,1,0,0,0,0,0,4,0.440907601715235,62.27462850853055,0.08696883332511861,4.035840779199871,3.0198788263058027,2,0,4,0,0,0,0.057796023504789504,0.00012230171833914265,0.0,0.0,0.0002446034366782853,0.0,0.0,1723,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Octotree - GitHub code tree,
1,1,0,0,0,1,1,1,0,0,0,16,0.4425895541497928,33.824493031243804,0.10415880272005615,3.7909940068030883,3.043296964604842,58,3,34,0,2,0,0.04164641937980311,0.003831164541911619,0.00019816368320232512,0.0,0.002245855076293018,0.00013210912213488342,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,Truffle,
0,0,1,0,0,1,0,0,0,0,0,1,0.4667260305277342,14.007706711343253,0.066881532323097,5.541653427038747,2.530328575233904,75,5,33,0,1,0,0.03721425767742659,0.001478269439243126,9.855129594954174e-05,0.0,0.0006504385532669755,1.971025918990835e-05,0.0,2,0,0,14,0,1,13,0,0,0,0,0,0,0,0,13,Omnibug,
0,0,0,0,1,1,0,0,0,0,0,16,0.39903598405238605,58.911138100638134,0.06561976989820108,4.419245136400398,2.538518438573283,29,3,8,0,0,1,0.0247408508580587,0.00019459299867810963,2.0130310208080308e-05,6.710103402693435e-06,5.368082722154748e-05,0.0,0.0,0,0,0,1,1,0,8,0,0,0,0,0,0,1,0,8,__MSG_appName__,
0,0,0,0,1,1,0,0,0,0,0,118,0.3753926692563627,19.238384541735574,0.0747112397166244,6.301866866151087,3.214497439255047,828,134,139,0,0,2,0.08963597760200658,0.014413787100705022,0.0023326660283749675,3.4815910871268166e-05,0.002419705805553138,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,__MSG_app_name__,
0,0,0,0,0,1,0,0,0,0,0,5,0.5413146568900933,35.568306010928964,0.12730134693552245,2.334766481200472,2.8351203179494053,9,1,10,0,0,0,0.04012814027988535,0.003278688524590164,0.00036429872495446266,0.0,0.0036429872495446266,0.0,0.0,0,0,0,6,0,1,1,0,0,0,0,0,0,0,0,1,__MSG_extName__,
0,1,0,0,0,0,0,1,0,0,1,80,0.42556857154797695,40.26905489010902,0.08756099608957889,4.081607297696545,2.893389208667887,178,20,154,0,0,5,0.04858351991096041,0.0014082501305400401,0.00015823035174607192,3.955758793651798e-05,0.0012183737084447538,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,Otter.ai: Record & Transcribe Meetings - Google Meet & Web Audio,
0,0,0,0,1,1,1,1,0,0,1,101,0.2598486144676115,76.99906199368978,0.0763525565372541,4.551838096437114,2.7784581006981,220,72,89,0,0,5,0.015154853329976079,0.009380063102242688,0.0030698388334612432,0.00021318325232369745,0.0037946618913618146,0.0,0.0,2,0,0,8,0,1,10,0,0,0,0,0,0,0,0,10,Email Tracker + Pixelblock Detector & Blocker,
0,1,0,0,0,1,1,0,0,0,0,167,0.44381025026861615,43.62743599171714,0.07774338368424813,3.702583005967837,2.5426179882719393,863,114,314,0,0,3,0.04450310054415273,0.004175294641302034,0.0005515452944477773,1.4514349853888878e-05,0.0015191686180403693,0.0,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FC26 Enhancer | SBC Solver, Trader & Keyboard Shortcuts",
1,1,0,0,1,1,0,1,0,0,0,97,0.5204978797486272,56.79922231380625,0.07187332273663785,4.283335926926687,2.403145328056816,301,39,80,0,0,2,0.04031296510111568,0.00025394179249159084,3.2902757166684526e-05,1.6873208803427962e-06,6.749283521371184e-05,0.0,0.0,556,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,__MSG_appTitle__,
0,0,0,0,0,1,1,0,0,0,0,19,0.39531075455777176,35.036609659838376,0.10182978408276636,3.4268372010509154,2.883665730753029,49,5,51,0,0,1,0.03141763746800368,0.0018417590678443901,0.00018793459875963165,3.758691975192633e-05,0.0019169329073482429,0.0,0.0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,Ddict: AI Translation & Writing Assistant,
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,__MSG_appName__,
0,0,0,0,1,1,0,0,0,0,0,74,0.36057752584629665,50.414402331013115,0.07356975466890776,4.576482749009696,2.887482584445955,434,25,86,0,0,6,0.038969502346551756,0.002509076613555951,0.00014453206299285435,3.468769511828504e-05,0.0004971902966954189,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,__MSG_name__,
0,1,0,0,0,1,0,0,0,0,0,20,0.4989933595338122,31.351899266949598,0.10441956904729638,3.200649878147847,2.9142489735974055,20,4,24,0,0,0,0.04909956006625381,0.0007014836378941461,0.00014029672757882923,0.0,0.0008417803654729753,0.0,0.0,14,1,1,0,0,0,4,0,0,0,0,0,0,0,0,4,__MSG_extension_name__,
1,1,1,0,1,1,1,0,0,0,1,116,0.5133796477353806,39.37683294150351,0.0377143973566804,4.887535464191417,1.2773625439494487,830,225,156,0,0,14,0.035327137398410174,0.0014068583497043054,0.0003813772634740587,2.3730140838385877e-05,0.00026442156934201405,0.0,0.0,53,0,0,2,1,0,5,0,0,0,2,0,0,0,0,5,Word Bank,
1,1,1,0,1,1,0,0,0,0,1,21,0.4588268029229326,40.449050111969626,0.08914958662871293,3.853087602004547,3.100113587527633,88,10,21,0,0,2,0.061893039897070144,0.00043502548359509015,4.943471404489661e-05,9.886942808979321e-06,0.00010381289949428288,0.0,0.0,45,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,__MSG_appName__,
0,0,0,0,0,1,1,0,0,0,1,7,0.21329815029202118,33.11997635933806,0.04263826617664466,2.920424441581378,3.377114874814861,134,22,43,0,0,1,0.012999609143154938,0.013199369582348306,0.0021670606776989757,9.850275807722617e-05,0.004235618597320725,0.0,0.0,2,1,0,8,0,0,8,0,0,0,0,0,0,0,0,8,__MSG_name__,
0,0,0,0,0,1,0,0,0,0,0,11,0.5375888312318481,35.05320368561844,0.07225450545412575,3.6275427610526183,3.3262449157859324,57,12,27,0,0,3,0.04591715085271123,0.0024202793936563202,0.0005095325039276464,0.0001273831259819116,0.0011464481338372043,0.0,0.0,11,0,0,3,0,0,6,0,0,0,0,0,0,0,0,6,__MSG_extName__,
1,1,1,0,1,1,1,0,0,0,1,308,0.5082567835346724,52.84292352304091,0.0696180343636989,5.50745877046233,2.573734974464009,2251,131,700,0,1,33,0.0761490445892826,0.003145721971840827,0.0001830695594452014,4.6116759249554554e-05,0.0009782342871117633,1.3974775530168047e-06,0.0,0,1,3,0,0,0,143,1,0,0,0,0,0,0,0,10,__MSG_extension_name__,
0,0,0,0,0,1,0,0,0,0,0,4,0.33943136179473116,30.300110741971206,0.07147785778737106,5.97979797979798,3.2792094098051137,53,4,17,0,0,0,0.02238066943949297,0.029346622369878183,0.0022148394241417496,0.0,0.009413067552602437,0.0,0.0,0,0,0,2,0,1,5,0,0,0,0,0,0,0,0,5,ChatGPT to PDF by PDFCrowd,
0,0,0,0,0,1,0,0,0,0,0,14,0.24672807143995204,36.09977483816493,0.056315106636419504,3.978341488539789,3.220535170341402,81,21,32,0,0,0,0.02379603399433428,0.011398817900365888,0.0029552490852800452,0.0,0.004503236701379116,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,__MSG_appName__,
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Learn States and Capitals,
0,0,0,0,0,1,0,0,0,0,0,18,0.5566466345400652,49.7564673452078,0.08815597903624374,3.6558721934369602,2.610167285862101,27,7,12,0,0,0,0.05023028209556707,0.0028625954198473282,0.0007421543681085666,0.0,0.001272264631043257,0.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,__MSG_packageName__,
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High Contrast Colorful,
0,0,0,0,0,1,0,0,0,0,0,4,0.2986482927090787,51.217745861733206,0.11445573910347705,3.6093639484534306,3.293887122120576,84,22,22,0,0,0,0.046698983904635394,0.010223953261927946,0.002677702044790652,0.0,0.002677702044790652,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VisBug,
0,0,0,0,1,1,0,1,0,0,0,20,0.4222801454185879,34.6524043471788,0.09206419731227831,4.0793999326847565,2.8784372068994437,318,15,23,0,0,2,0.056136105011780166,0.009468512728896828,0.00044662795891022776,5.95503945213637e-05,0.0006848295369956826,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,Manus AI Browser Operator,
